IMG/center_2017_08_05_18_23_56_511.jpg,IMG/left_2017_08_05_18_23_56_511.jpg,IMG/right_2017_08_05_18_23_56_511.jpg,0,0,0,5.464962,
IMG/center_2017_08_05_18_23_56_583.jpg,IMG/left_2017_08_05_18_23_56_583.jpg,IMG/right_2017_08_05_18_23_56_583.jpg,0,0,0,5.421041,
IMG/center_2017_08_05_18_23_56_651.jpg,IMG/left_2017_08_05_18_23_56_651.jpg,IMG/right_2017_08_05_18_23_56_651.jpg,0,0,0,5.38833,
IMG/center_2017_08_05_18_23_56_727.jpg,IMG/left_2017_08_05_18_23_56_727.jpg,IMG/right_2017_08_05_18_23_56_727.jpg,0,0,0,5.345025,
IMG/center_2017_08_05_18_23_56_805.jpg,IMG/left_2017_08_05_18_23_56_805.jpg,IMG/right_2017_08_05_18_23_56_805.jpg,0,0,0,5.302068,
IMG/center_2017_08_05_18_23_56_873.jpg,IMG/left_2017_08_05_18_23_56_873.jpg,IMG/right_2017_08_05_18_23_56_873.jpg,0,0,0,5.270077,
IMG/center_2017_08_05_18_23_56_942.jpg,IMG/left_2017_08_05_18_23_56_942.jpg,IMG/right_2017_08_05_18_23_56_942.jpg,0,0,0,5.238279,
IMG/center_2017_08_05_18_23_57_013.jpg,IMG/left_2017_08_05_18_23_57_013.jpg,IMG/right_2017_08_05_18_23_57_013.jpg,0,0,0,5.19618,
IMG/center_2017_08_05_18_23_57_083.jpg,IMG/left_2017_08_05_18_23_57_083.jpg,IMG/right_2017_08_05_18_23_57_083.jpg,0,0,0,5.154419,
IMG/center_2017_08_05_18_23_57_155.jpg,IMG/left_2017_08_05_18_23_57_155.jpg,IMG/right_2017_08_05_18_23_57_155.jpg,0,0.194424,0,5.216442,
IMG/center_2017_08_05_18_23_57_223.jpg,IMG/left_2017_08_05_18_23_57_223.jpg,IMG/right_2017_08_05_18_23_57_223.jpg,0,0.4207261,0,5.501607,
IMG/center_2017_08_05_18_23_57_307.jpg,IMG/left_2017_08_05_18_23_57_307.jpg,IMG/right_2017_08_05_18_23_57_307.jpg,0,0.6742051,0,6.003994,
IMG/center_2017_08_05_18_23_57_389.jpg,IMG/left_2017_08_05_18_23_57_389.jpg,IMG/right_2017_08_05_18_23_57_389.jpg,0,0.9184411,0,6.736329,
IMG/center_2017_08_05_18_23_57_471.jpg,IMG/left_2017_08_05_18_23_57_471.jpg,IMG/right_2017_08_05_18_23_57_471.jpg,0,1,0,7.63519,
IMG/center_2017_08_05_18_23_57_544.jpg,IMG/left_2017_08_05_18_23_57_544.jpg,IMG/right_2017_08_05_18_23_57_544.jpg,0,1,0,8.540446,
IMG/center_2017_08_05_18_23_57_610.jpg,IMG/left_2017_08_05_18_23_57_610.jpg,IMG/right_2017_08_05_18_23_57_610.jpg,0,0.922747,0,9.19497,
IMG/center_2017_08_05_18_23_57_689.jpg,IMG/left_2017_08_05_18_23_57_689.jpg,IMG/right_2017_08_05_18_23_57_689.jpg,0,0.6639789,0,9.859421,
IMG/center_2017_08_05_18_23_57_762.jpg,IMG/left_2017_08_05_18_23_57_762.jpg,IMG/right_2017_08_05_18_23_57_762.jpg,0,0.5019549,0,10.20984,
IMG/center_2017_08_05_18_23_57_838.jpg,IMG/left_2017_08_05_18_23_57_838.jpg,IMG/right_2017_08_05_18_23_57_838.jpg,0,0.2569029,0,10.4755,
IMG/center_2017_08_05_18_23_57_910.jpg,IMG/left_2017_08_05_18_23_57_910.jpg,IMG/right_2017_08_05_18_23_57_910.jpg,0,0.021052,0,10.51099,
IMG/center_2017_08_05_18_23_57_984.jpg,IMG/left_2017_08_05_18_23_57_984.jpg,IMG/right_2017_08_05_18_23_57_984.jpg,0,0,0,10.42833,
