IMG/center_2017_07_26_23_45_16_798.jpg,IMG/left_2017_07_26_23_45_16_798.jpg,IMG/right_2017_07_26_23_45_16_798.jpg,0,0,0,5.281293E-06,
IMG/center_2017_07_26_23_45_16_897.jpg,IMG/left_2017_07_26_23_45_16_897.jpg,IMG/right_2017_07_26_23_45_16_897.jpg,0,0,0,5.18199E-06,
IMG/center_2017_07_26_23_45_16_995.jpg,IMG/left_2017_07_26_23_45_16_995.jpg,IMG/right_2017_07_26_23_45_16_995.jpg,0,0,0,2.389408E-06,
IMG/center_2017_07_26_23_45_17_064.jpg,IMG/left_2017_07_26_23_45_17_064.jpg,IMG/right_2017_07_26_23_45_17_064.jpg,0,0,0,5.214808E-06,
IMG/center_2017_07_26_23_45_17_159.jpg,IMG/left_2017_07_26_23_45_17_159.jpg,IMG/right_2017_07_26_23_45_17_159.jpg,0,0,0,1.276845E-06,
IMG/center_2017_07_26_23_45_17_234.jpg,IMG/left_2017_07_26_23_45_17_234.jpg,IMG/right_2017_07_26_23_45_17_234.jpg,0,0,0,4.483235E-06,
IMG/center_2017_07_26_23_45_17_331.jpg,IMG/left_2017_07_26_23_45_17_331.jpg,IMG/right_2017_07_26_23_45_17_331.jpg,0,0,0,5.74764E-06,
IMG/center_2017_07_26_23_45_17_427.jpg,IMG/left_2017_07_26_23_45_17_427.jpg,IMG/right_2017_07_26_23_45_17_427.jpg,0,0,0,3.762413E-06,
IMG/center_2017_07_26_23_45_17_525.jpg,IMG/left_2017_07_26_23_45_17_525.jpg,IMG/right_2017_07_26_23_45_17_525.jpg,0,0,0,4.150845E-06,
IMG/center_2017_07_26_23_45_17_599.jpg,IMG/left_2017_07_26_23_45_17_599.jpg,IMG/right_2017_07_26_23_45_17_599.jpg,0,0.110271,0,0.05867651,
IMG/center_2017_07_26_23_45_17_672.jpg,IMG/left_2017_07_26_23_45_17_672.jpg,IMG/right_2017_07_26_23_45_17_672.jpg,0,0.316815,0,0.2931361,
IMG/center_2017_07_26_23_45_17_745.jpg,IMG/left_2017_07_26_23_45_17_745.jpg,IMG/right_2017_07_26_23_45_17_745.jpg,0,0.5259479,0,0.6520264,
IMG/center_2017_07_26_23_45_17_843.jpg,IMG/left_2017_07_26_23_45_17_843.jpg,IMG/right_2017_07_26_23_45_17_843.jpg,0,0.2404078,0,1.034554,
IMG/center_2017_07_26_23_45_17_914.jpg,IMG/left_2017_07_26_23_45_17_914.jpg,IMG/right_2017_07_26_23_45_17_914.jpg,0,0.04031378,0,1.079441,
IMG/center_2017_07_26_23_45_17_972.jpg,IMG/left_2017_07_26_23_45_17_972.jpg,IMG/right_2017_07_26_23_45_17_972.jpg,0,0,0,1.086189,
IMG/center_2017_07_26_23_45_18_064.jpg,IMG/left_2017_07_26_23_45_18_064.jpg,IMG/right_2017_07_26_23_45_18_064.jpg,-0.25,0,0,1.072916,
IMG/center_2017_07_26_23_45_18_138.jpg,IMG/left_2017_07_26_23_45_18_138.jpg,IMG/right_2017_07_26_23_45_18_138.jpg,-0.4,0,0,1.063348,
IMG/center_2017_07_26_23_45_18_211.jpg,IMG/left_2017_07_26_23_45_18_211.jpg,IMG/right_2017_07_26_23_45_18_211.jpg,-0.6000001,0,0,1.048613,
IMG/center_2017_07_26_23_45_18_295.jpg,IMG/left_2017_07_26_23_45_18_295.jpg,IMG/right_2017_07_26_23_45_18_295.jpg,-0.7658312,0,0,1.031827,
IMG/center_2017_07_26_23_45_18_365.jpg,IMG/left_2017_07_26_23_45_18_365.jpg,IMG/right_2017_07_26_23_45_18_365.jpg,-0.556953,0,0,1.0264,
IMG/center_2017_07_26_23_45_18_453.jpg,IMG/left_2017_07_26_23_45_18_453.jpg,IMG/right_2017_07_26_23_45_18_453.jpg,-0.7569531,0,0,1.011209,
IMG/center_2017_07_26_23_45_18_572.jpg,IMG/left_2017_07_26_23_45_18_572.jpg,IMG/right_2017_07_26_23_45_18_572.jpg,-1,0,0,0.9799638,
IMG/center_2017_07_26_23_45_18_645.jpg,IMG/left_2017_07_26_23_45_18_645.jpg,IMG/right_2017_07_26_23_45_18_645.jpg,-0.778483,0,0,0.9739805,
IMG/center_2017_07_26_23_45_18_717.jpg,IMG/left_2017_07_26_23_45_18_717.jpg,IMG/right_2017_07_26_23_45_18_717.jpg,-0.9284829,0,0,0.9603174,
IMG/center_2017_07_26_23_45_18_785.jpg,IMG/left_2017_07_26_23_45_18_785.jpg,IMG/right_2017_07_26_23_45_18_785.jpg,-1,0,0,0.941427,
IMG/center_2017_07_26_23_45_18_852.jpg,IMG/left_2017_07_26_23_45_18_852.jpg,IMG/right_2017_07_26_23_45_18_852.jpg,-1,0,0,0.9301181,
IMG/center_2017_07_26_23_45_18_921.jpg,IMG/left_2017_07_26_23_45_18_921.jpg,IMG/right_2017_07_26_23_45_18_921.jpg,-0.897709,0,0,0.9192494,
IMG/center_2017_07_26_23_45_18_988.jpg,IMG/left_2017_07_26_23_45_18_988.jpg,IMG/right_2017_07_26_23_45_18_988.jpg,-0.6948551,0,0,0.916532,
IMG/center_2017_07_26_23_45_19_057.jpg,IMG/left_2017_07_26_23_45_19_057.jpg,IMG/right_2017_07_26_23_45_19_057.jpg,-0.487,0.1042981,0,0.983513,
IMG/center_2017_07_26_23_45_19_140.jpg,IMG/left_2017_07_26_23_45_19_140.jpg,IMG/right_2017_07_26_23_45_19_140.jpg,-0.2823011,0.3089969,0,1.14079,
IMG/center_2017_07_26_23_45_19_209.jpg,IMG/left_2017_07_26_23_45_19_209.jpg,IMG/right_2017_07_26_23_45_19_209.jpg,-0.08106411,0.5102339,0,1.446733,
